"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 13 18:54:43 GMT 2023","Mon Feb 13 18:55:03 GMT 2023","20269","","My Login application","","My Login application","ID 3 Verify the Add to card Button on the Numbers / Search & Buy Numbers page adds chosen number to the Cart","ID 3 Verify the Add to card Button on the Numbers / Search & Buy Numbers page adds chosen number to the Cart",""
"broken","Mon Feb 13 18:51:42 GMT 2023","Mon Feb 13 18:51:42 GMT 2023","174","","Testing the Login page","","Testing the Login page","ID 20 Check the Log in with Microsoft button on the Login page opens the Microsoft Sign in page","ID 20 Check the Log in with Microsoft button on the Login page opens the Microsoft Sign in page",""
"broken","Mon Feb 13 18:53:13 GMT 2023","Mon Feb 13 18:53:43 GMT 2023","29951","","My Login application","","My Login application","ID 1 Verify the Toll-Free Numbers Button on the Numbers / Search & Buy Numbers page opens the Search Numbers section by Country Code","ID 1 Verify the Toll-Free Numbers Button on the Numbers / Search & Buy Numbers page opens the Search Numbers section by Country Code",""
"passed","Mon Feb 13 18:53:42 GMT 2023","Mon Feb 13 18:53:46 GMT 2023","3742","","Testing the Report Abuse page","","Testing the Report Abuse page","ID 12 Check the ability to send a report with empty fields on Report Abuse page","ID 12 Check the ability to send a report with empty fields on Report Abuse page",""
"passed","Mon Feb 13 18:52:54 GMT 2023","Mon Feb 13 18:53:01 GMT 2023","7091","","Testing the Sign Up page","","Testing the Sign Up page","ID 9 Check ability to sign up without agree terms of conditions and privacy policy on the Signup page","ID 9 Check ability to sign up without agree terms of conditions and privacy policy on the Signup page",""
"passed","Mon Feb 13 18:51:57 GMT 2023","Mon Feb 13 18:52:02 GMT 2023","4756","","Testing the IoT-sim-card page","","Testing the IoT-sim-card page","ID 18 Check the Get a Sim Card button on the IoT-sim-card page opens the Sign-up page","ID 18 Check the Get a Sim Card button on the IoT-sim-card page opens the Sign-up page",""
"passed","Mon Feb 13 18:50:58 GMT 2023","Mon Feb 13 18:51:02 GMT 2023","3798","","Testing the blog page","","Testing the blog page","ID 11 Check ability to filter news by product on the ""Blog"" page","ID 11 Check ability to filter news by product on the ""Blog"" page",""
"broken","Mon Feb 13 18:51:45 GMT 2023","Mon Feb 13 18:52:14 GMT 2023","29469","","My Cart page","","My Cart page","""before all"" hook for My Cart page","""before all"" hook for My Cart page",""
"passed","Mon Feb 13 18:53:13 GMT 2023","Mon Feb 13 18:53:19 GMT 2023","6265","","Testing the blog page","","Testing the blog page","ID 15 Сheck the functionality of the ""Talk to an expert"" reference on the Ooma page","ID 15 Сheck the functionality of the ""Talk to an expert"" reference on the Ooma page",""
"passed","Mon Feb 13 18:53:08 GMT 2023","Mon Feb 13 18:53:11 GMT 2023","3031","","Testing the blog page","","Testing the blog page","ID 16 Сheck the phone number in the “Talk to our product experts” section on Talk to an expert page","ID 16 Сheck the phone number in the “Talk to our product experts” section on Talk to an expert page",""
"broken","Mon Feb 13 18:55:13 GMT 2023","Mon Feb 13 18:55:24 GMT 2023","10195","","My Login application","","My Login application","ID 6 Check the Start messaging link on the Home page opens Telnyx Developers Page","ID 6 Check the Start messaging link on the Home page opens Telnyx Developers Page",""
"passed","Mon Feb 13 18:53:57 GMT 2023","Mon Feb 13 18:54:03 GMT 2023","5085","","Testing the Sign Up page","","Testing the Sign Up page","ID 9 Check ability to sign up without agree terms of conditions and privacy policy on the Signup page","ID 9 Check ability to sign up without agree terms of conditions and privacy policy on the Signup page",""
"broken","Mon Feb 13 18:55:03 GMT 2023","Mon Feb 13 18:55:13 GMT 2023","10208","","My Login application","","My Login application","ID 5 Check the  Welcome to your Mission Control Portal, API Keys, Get started with Messaging, Get started with Verify, and Shortcuts sections are visible on the Home page","ID 5 Check the  Welcome to your Mission Control Portal, API Keys, Get started with Messaging, Get started with Verify, and Shortcuts sections are visible on the Home page",""
"passed","Mon Feb 13 18:55:25 GMT 2023","Mon Feb 13 18:55:30 GMT 2023","4426","","Testing the main page","","Testing the main page","ID 13 Check redirection to Cookie Policy information from footer on Telnyx page","ID 13 Check redirection to Cookie Policy information from footer on Telnyx page",""
"passed","Mon Feb 13 18:52:24 GMT 2023","Mon Feb 13 18:52:31 GMT 2023","6729","","Testing the Login page","","Testing the Login page","ID 20 Check the Log in with Microsoft button on the Login page opens the Microsoft Sign in page","ID 20 Check the Log in with Microsoft button on the Login page opens the Microsoft Sign in page",""
"passed","Mon Feb 13 18:54:54 GMT 2023","Mon Feb 13 18:54:56 GMT 2023","2487","","My Login application","","My Login application","ID 3 Verify the Add to card Button on the Numbers / Search & Buy Numbers page adds chosen number to the Cart","ID 3 Verify the Add to card Button on the Numbers / Search & Buy Numbers page adds chosen number to the Cart",""
"passed","Mon Feb 13 18:55:30 GMT 2023","Mon Feb 13 18:55:50 GMT 2023","20778","","Testing the main page","","Testing the main page","ID 14 Сheck the functionality of the ""Twitter"" reference on the Telnyx page","ID 14 Сheck the functionality of the ""Twitter"" reference on the Telnyx page",""
"passed","Mon Feb 13 18:54:53 GMT 2023","Mon Feb 13 18:54:54 GMT 2023","355","","My Login application","","My Login application","ID 2 Verify the Identity Sidenav bar on the Numbers / Search & Buy Numbers page contains Verify and Number Lookup links","ID 2 Verify the Identity Sidenav bar on the Numbers / Search & Buy Numbers page contains Verify and Number Lookup links",""
"passed","Mon Feb 13 18:54:03 GMT 2023","Mon Feb 13 18:54:06 GMT 2023","3957","","Testing the Sign Up page","","Testing the Sign Up page","ID 17 Сheck the possibility to add the necessary characters to become password valid, after an unsuccessful attempt to register on Sign up page","ID 17 Сheck the possibility to add the necessary characters to become password valid, after an unsuccessful attempt to register on Sign up page",""
"broken","Mon Feb 13 18:53:43 GMT 2023","Mon Feb 13 18:54:43 GMT 2023","60003","","My Login application","","My Login application","ID 2 Verify the Identity Sidenav bar on the Numbers / Search & Buy Numbers page contains Verify and Number Lookup links","ID 2 Verify the Identity Sidenav bar on the Numbers / Search & Buy Numbers page contains Verify and Number Lookup links",""
"passed","Mon Feb 13 18:54:42 GMT 2023","Mon Feb 13 18:54:53 GMT 2023","11040","","My Login application","","My Login application","ID 1 Verify the Toll-Free Numbers Button on the Numbers / Search & Buy Numbers page opens the Search Numbers section by Country Code","ID 1 Verify the Toll-Free Numbers Button on the Numbers / Search & Buy Numbers page opens the Search Numbers section by Country Code",""
"passed","Mon Feb 13 18:54:56 GMT 2023","Mon Feb 13 18:55:01 GMT 2023","4769","","My Login application","","My Login application","ID 5 Check the  Welcome to your Mission Control Portal, API Keys, Get started with Messaging, Get started with Verify, and Shortcuts sections are visible on the Home page","ID 5 Check the  Welcome to your Mission Control Portal, API Keys, Get started with Messaging, Get started with Verify, and Shortcuts sections are visible on the Home page",""
"broken","Mon Feb 13 18:52:25 GMT 2023","Mon Feb 13 18:52:45 GMT 2023","20006","","Testing the Pricing page","","Testing the Pricing page","ID 8 Сheck that the marks on a slider on Pricing Tier Control in the Outbound (Termination) Voice/Fax Usage section correspond right button  on the Pricing page","ID 8 Сheck that the marks on a slider on Pricing Tier Control in the Outbound (Termination) Voice/Fax Usage section correspond right button  on the Pricing page",""
"broken","Mon Feb 13 18:51:03 GMT 2023","Mon Feb 13 18:51:20 GMT 2023","16349","","Testing the Demo Video App page","","Testing the Demo Video App page","ID 7 Check the ability to create Video Room with an invalid URL on the Demo Video App page","ID 7 Check the ability to create Video Room with an invalid URL on the Demo Video App page",""
"passed","Mon Feb 13 18:51:28 GMT 2023","Mon Feb 13 18:51:52 GMT 2023","23998","","Testing the Demo Video App page","","Testing the Demo Video App page","ID 7 Check the ability to create Video Room with an invalid URL on the Demo Video App page","ID 7 Check the ability to create Video Room with an invalid URL on the Demo Video App page",""
"passed","Mon Feb 13 18:53:04 GMT 2023","Mon Feb 13 18:53:06 GMT 2023","2121","","Testing the Sign Up page","","Testing the Sign Up page","ID 10 Check ability to read Privacy Policy information on the Signup page","ID 10 Check ability to read Privacy Policy information on the Signup page",""
"passed","Mon Feb 13 18:52:12 GMT 2023","Mon Feb 13 18:52:24 GMT 2023","12246","","Testing the Login page","","Testing the Login page","ID 19 Check the Sign-up link on the Login page opens the Sign-up page","ID 19 Check the Sign-up link on the Login page opens the Sign-up page",""
"passed","Mon Feb 13 18:52:42 GMT 2023","Mon Feb 13 18:53:00 GMT 2023","17737","","My Cart page","","My Cart page","ID 4 Verify the Total Credit Required on the My Cart page shows the right total amount","ID 4 Verify the Total Credit Required on the My Cart page shows the right total amount",""
"passed","Mon Feb 13 18:51:28 GMT 2023","Mon Feb 13 18:51:42 GMT 2023","14642","","Testing the Login page","","Testing the Login page","ID 19 Check the Sign-up link on the Login page opens the Sign-up page","ID 19 Check the Sign-up link on the Login page opens the Sign-up page",""
"passed","Mon Feb 13 18:52:47 GMT 2023","Mon Feb 13 18:52:52 GMT 2023","5312","","Testing the Report Abuse page","","Testing the Report Abuse page","ID 12 Check the ability to send a report with empty fields on Report Abuse page","ID 12 Check the ability to send a report with empty fields on Report Abuse page",""
